id,name,rate_country_id:id
external_rate_city_Farsan_Iran,Farsan,rate_card.external_rate_country_Iran
external_rate_city_Bandar-e_Lengeh_Iran,Bandar-e Lengeh,rate_card.external_rate_country_Iran
external_rate_city_Minudasht_Iran,Minudasht,rate_card.external_rate_country_Iran
external_rate_city_Qahderijan_Iran,Qahderijan,rate_card.external_rate_country_Iran
external_rate_city_Eshtehard_Iran,Eshtehard,rate_card.external_rate_country_Iran
external_rate_city_Bazeh_Kalagh_Iran,Bazeh Kalagh,rate_card.external_rate_country_Iran
external_rate_city_Chahchaheh_Iran,Chahchaheh,rate_card.external_rate_country_Iran
external_rate_city_Bozmargi_Iran,Bozmargi,rate_card.external_rate_country_Iran
external_rate_city_Kalateh-ye_Mir_Ab_Iran,Kalateh-ye Mir Ab,rate_card.external_rate_country_Iran
external_rate_city_Sardrud_Iran,Sardrud,rate_card.external_rate_country_Iran
external_rate_city_Karahrud_Iran,Karahrud,rate_card.external_rate_country_Iran
external_rate_city_Lamerd_Iran,Lamerd,rate_card.external_rate_country_Iran
external_rate_city_Hendijan_Iran,Hendijan,rate_card.external_rate_country_Iran
external_rate_city_Germi_Iran,Germi,rate_card.external_rate_country_Iran
external_rate_city_Ferdows_Iran,Ferdows,rate_card.external_rate_country_Iran
external_rate_city_Rudehen_Iran,Rudehen,rate_card.external_rate_country_Iran
external_rate_city_Bardaskan_Iran,Bardaskan,rate_card.external_rate_country_Iran
external_rate_city_Fuman_Iran,Fuman,rate_card.external_rate_country_Iran
external_rate_city_Abarkuh_Iran,Abarkuh,rate_card.external_rate_country_Iran
external_rate_city_Malekan_Iran,Malekan,rate_card.external_rate_country_Iran
external_rate_city_Safashahr_Iran,Safashahr,rate_card.external_rate_country_Iran
external_rate_city_Qa'emiyeh_Iran,Qa'emiyeh,rate_card.external_rate_country_Iran
external_rate_city_Qarah_Zia'_od_Din_Iran,Qarah Zia' od Din,rate_card.external_rate_country_Iran
external_rate_city_Poldokhtar_Iran,Poldokhtar,rate_card.external_rate_country_Iran
external_rate_city_Bagh-e_Malek_Iran,Bagh-e Malek,rate_card.external_rate_country_Iran
external_rate_city_Semirom_Iran,Semirom,rate_card.external_rate_country_Iran
external_rate_city_Dehgolan_Iran,Dehgolan,rate_card.external_rate_country_Iran
external_rate_city_Paveh_Iran,Paveh,rate_card.external_rate_country_Iran
external_rate_city_Bandar-e_Deylam_Iran,Bandar-e Deylam,rate_card.external_rate_country_Iran
external_rate_city_Shahedshahr_Iran,Shahedshahr,rate_card.external_rate_country_Iran
external_rate_city_Showt_Iran,Showt,rate_card.external_rate_country_Iran
external_rate_city_Bardsir_Iran,Bardsir,rate_card.external_rate_country_Iran
external_rate_city_Ashkhaneh_Iran,Ashkhaneh,rate_card.external_rate_country_Iran
external_rate_city_Ramshir_Iran,Ramshir,rate_card.external_rate_country_Iran
external_rate_city_Ravansar_Iran,Ravansar,rate_card.external_rate_country_Iran
external_rate_city_Mahdishahr_Iran,Mahdishahr,rate_card.external_rate_country_Iran
external_rate_city_Gaz_Iran,Gaz,rate_card.external_rate_country_Iran
external_rate_city_Gotvand_Iran,Gotvand,rate_card.external_rate_country_Iran
external_rate_city_Deyr_Iran,Deyr,rate_card.external_rate_country_Iran
external_rate_city_Galikesh_Iran,Galikesh,rate_card.external_rate_country_Iran
external_rate_city_Sheyban_Iran,Sheyban,rate_card.external_rate_country_Iran
external_rate_city_Kelishad_va_Sudarjan_Iran,Kelishad va Sudarjan,rate_card.external_rate_country_Iran
external_rate_city_`Ali_Shahr_Iran,`Ali Shahr,rate_card.external_rate_country_Iran
external_rate_city_Baravat_Iran,Baravat,rate_card.external_rate_country_Iran
external_rate_city_Ravar_Iran,Ravar,rate_card.external_rate_country_Iran
external_rate_city_Garmdarreh_Iran,Garmdarreh,rate_card.external_rate_country_Iran
external_rate_city_Goldasht_Iran,Goldasht,rate_card.external_rate_country_Iran
external_rate_city_Gilan-e_Gharb_Iran,Gilan-e Gharb,rate_card.external_rate_country_Iran
external_rate_city_Shabestar_Iran,Shabestar,rate_card.external_rate_country_Iran
external_rate_city_Hamidiyeh_Iran,Hamidiyeh,rate_card.external_rate_country_Iran
external_rate_city_Khosrowshahr_Iran,Khosrowshahr,rate_card.external_rate_country_Iran
external_rate_city_Darreh_Shahr_Iran,Darreh Shahr,rate_card.external_rate_country_Iran
external_rate_city_Ma'muniyeh_Iran,Ma'muniyeh,rate_card.external_rate_country_Iran
external_rate_city_Hafshejan_Iran,Hafshejan,rate_card.external_rate_country_Iran
external_rate_city_Galugah_Iran,Galugah,rate_card.external_rate_country_Iran
external_rate_city_Shazand_Iran,Shazand,rate_card.external_rate_country_Iran
external_rate_city_Torqabeh_Iran,Torqabeh,rate_card.external_rate_country_Iran
external_rate_city_Bandar-e_Gaz_Iran,Bandar-e Gaz,rate_card.external_rate_country_Iran
external_rate_city_Mohammadabad_Iran,Mohammadabad,rate_card.external_rate_country_Iran
external_rate_city_Hashtrud_Iran,Hashtrud,rate_card.external_rate_country_Iran
external_rate_city_Khvansar_Iran,Khvansar,rate_card.external_rate_country_Iran
external_rate_city_Farashband_Iran,Farashband,rate_card.external_rate_country_Iran
external_rate_city_Khowrzuq_Iran,Khowrzuq,rate_card.external_rate_country_Iran
external_rate_city_Evaz_Iran,Evaz,rate_card.external_rate_country_Iran
external_rate_city_Siahkal_Iran,Siahkal,rate_card.external_rate_country_Iran
external_rate_city_Likak_Iran,Likak,rate_card.external_rate_country_Iran
external_rate_city_Mahmudabad_Nemuneh_Iran,Mahmudabad Nemuneh,rate_card.external_rate_country_Iran
external_rate_city_Jajarm_Iran,Jajarm,rate_card.external_rate_country_Iran
external_rate_city_Hoveyzeh_Iran,Hoveyzeh,rate_card.external_rate_country_Iran
external_rate_city_Abrisham_Iran,Abrisham,rate_card.external_rate_country_Iran
external_rate_city_Mahajeran-e_Kamar_Iran,Mahajeran-e Kamar,rate_card.external_rate_country_Iran
external_rate_city_Khonj_Iran,Khonj,rate_card.external_rate_country_Iran
external_rate_city_Kabudarahang_Iran,Kabudarahang,rate_card.external_rate_country_Iran
external_rate_city_Bandar-e_Kong_Iran,Bandar-e Kong,rate_card.external_rate_country_Iran
external_rate_city_Gomishan_Iran,Gomishan,rate_card.external_rate_country_Iran
external_rate_city_Ashkezar_Iran,Ashkezar,rate_card.external_rate_country_Iran
external_rate_city_Ab_Pakhsh_Iran,Ab Pakhsh,rate_card.external_rate_country_Iran
external_rate_city_Nakhl-e_Taqi_Iran,Nakhl-e Taqi,rate_card.external_rate_country_Iran
external_rate_city_Choghadak_Iran,Choghadak,rate_card.external_rate_country_Iran
external_rate_city_Kherameh_Iran,Kherameh,rate_card.external_rate_country_Iran
external_rate_city_Qasr-e_Shirin_Iran,Qasr-e Shirin,rate_card.external_rate_country_Iran
external_rate_city_Taft_Iran,Taft,rate_card.external_rate_country_Iran
external_rate_city_Osku_Iran,Osku,rate_card.external_rate_country_Iran
external_rate_city_Niar_Iran,Niar,rate_card.external_rate_country_Iran
external_rate_city_Gerd_Faramarz_Shahediyeh_Iran,Gerd Faramarz Shahediyeh,rate_card.external_rate_country_Iran
external_rate_city_Abrandabad-e_Shahediyeh_Iran,Abrandabad-e Shahediyeh,rate_card.external_rate_country_Iran
external_rate_city_Nehbandan_Iran,Nehbandan,rate_card.external_rate_country_Iran
external_rate_city_Sarvestan_Iran,Sarvestan,rate_card.external_rate_country_Iran
external_rate_city_`Anbarabad_Iran,`Anbarabad,rate_card.external_rate_country_Iran
external_rate_city_Lavasan_Iran,Lavasan,rate_card.external_rate_country_Iran
external_rate_city_Feyzabad_Iran,Feyzabad,rate_card.external_rate_country_Iran
external_rate_city_Bidestan_Iran,Bidestan,rate_card.external_rate_country_Iran
external_rate_city_Dizicheh_Iran,Dizicheh,rate_card.external_rate_country_Iran
external_rate_city_Seyah_Cheshmeh_Iran,Seyah Cheshmeh,rate_card.external_rate_country_Iran
external_rate_city_Nikshahr_Iran,Nikshahr,rate_card.external_rate_country_Iran
external_rate_city_Arsanjan_Iran,Arsanjan,rate_card.external_rate_country_Iran
external_rate_city_Mehran_Iran,Mehran,rate_card.external_rate_country_Iran
external_rate_city_Sedeh_Lanjan_Iran,Sedeh Lanjan,rate_card.external_rate_country_Iran
external_rate_city_Sa`adat_Shahr_Iran,Sa`adat Shahr,rate_card.external_rate_country_Iran
external_rate_city_Dehaqan_Iran,Dehaqan,rate_card.external_rate_country_Iran
external_rate_city_Jask_Iran,Jask,rate_card.external_rate_country_Iran
external_rate_city_Ilkhchi_Iran,Ilkhchi,rate_card.external_rate_country_Iran
external_rate_city_Ilkhechi_Iran,Ilkhechi,rate_card.external_rate_country_Iran
external_rate_city_Tafresh_Iran,Tafresh,rate_card.external_rate_country_Iran
external_rate_city_Boshruyeh_Iran,Boshruyeh,rate_card.external_rate_country_Iran
external_rate_city_Bileh_Savar_Iran,Bileh Savar,rate_card.external_rate_country_Iran
external_rate_city_Haftkel_Iran,Haftkel,rate_card.external_rate_country_Iran
external_rate_city_Ardestan_Iran,Ardestan,rate_card.external_rate_country_Iran
external_rate_city_Tiran_Iran,Tiran,rate_card.external_rate_country_Iran
external_rate_city_Manujan_Iran,Manujan,rate_card.external_rate_country_Iran
external_rate_city_Manjil_Iran,Manjil,rate_card.external_rate_country_Iran
external_rate_city_Chamgardan_Iran,Chamgardan,rate_card.external_rate_country_Iran
external_rate_city_Anar_Iran,Anar,rate_card.external_rate_country_Iran
external_rate_city_Dastgerd_Iran,Dastgerd,rate_card.external_rate_country_Iran
external_rate_city_Morteza_Gerd_Iran,Morteza Gerd,rate_card.external_rate_country_Iran
external_rate_city_Bandar-e_Khamir_Iran,Bandar-e Khamir,rate_card.external_rate_country_Iran
external_rate_city_Veys_Iran,Veys,rate_card.external_rate_country_Iran
external_rate_city_Shal_Iran,Shal,rate_card.external_rate_country_Iran
external_rate_city_Charam_Iran,Charam,rate_card.external_rate_country_Iran
external_rate_city_Ahram_Iran,Ahram,rate_card.external_rate_country_Iran
external_rate_city_Amlash_Iran,Amlash,rate_card.external_rate_country_Iran
external_rate_city_Lalejin_Iran,Lalejin,rate_card.external_rate_country_Iran
external_rate_city_Neqab_Iran,Neqab,rate_card.external_rate_country_Iran
external_rate_city_Sepidan_Iran,Sepidan,rate_card.external_rate_country_Iran
external_rate_city_Dargahan_Iran,Dargahan,rate_card.external_rate_country_Iran
external_rate_city_Razan_Iran,Razan,rate_card.external_rate_country_Iran
external_rate_city_Natanz_Iran,Natanz,rate_card.external_rate_country_Iran
external_rate_city_Kiashahr_Iran,Kiashahr,rate_card.external_rate_country_Iran
external_rate_city_Famenin_Iran,Famenin,rate_card.external_rate_country_Iran
external_rate_city_Shandiz_Iran,Shandiz,rate_card.external_rate_country_Iran
external_rate_city_Hidaj_Iran,Hidaj,rate_card.external_rate_country_Iran
external_rate_city_Dowbaran_Iran,Dowbaran,rate_card.external_rate_country_Iran
external_rate_city_Sarayan_Iran,Sarayan,rate_card.external_rate_country_Iran
external_rate_city_Rostamabad_Iran,Rostamabad,rate_card.external_rate_country_Iran
external_rate_city_Namin_Iran,Namin,rate_card.external_rate_country_Iran
external_rate_city_Jannat_Shahr_Iran,Jannat Shahr,rate_card.external_rate_country_Iran
external_rate_city_Suran_Iran,Suran,rate_card.external_rate_country_Iran
external_rate_city_Bandar-e_`Asaluyeh_Iran,Bandar-e `Asaluyeh,rate_card.external_rate_country_Iran
external_rate_city_Kharv-e_Sofla_Iran,Kharv-e Sofla,rate_card.external_rate_country_Iran
external_rate_city_Fereydunshahr_Iran,Fereydunshahr,rate_card.external_rate_country_Iran
external_rate_city_Kalardasht_Iran,Kalardasht,rate_card.external_rate_country_Iran
external_rate_city_Zehak_Iran,Zehak,rate_card.external_rate_country_Iran
external_rate_city_Faradonbeh_Iran,Faradonbeh,rate_card.external_rate_country_Iran
external_rate_city_Rabor_Iran,Rabor,rate_card.external_rate_country_Iran
external_rate_city_Qal`eh_Ganj_Iran,Qal`eh Ganj,rate_card.external_rate_country_Iran
external_rate_city_Fannuj_Iran,Fannuj,rate_card.external_rate_country_Iran
external_rate_city_Lowshan_Iran,Lowshan,rate_card.external_rate_country_Iran
external_rate_city_Shahr-e_Herat_Iran,Shahr-e Herat,rate_card.external_rate_country_Iran
external_rate_city_Ben_Iran,Ben,rate_card.external_rate_country_Iran
external_rate_city_Khomam_Iran,Khomam,rate_card.external_rate_country_Iran
external_rate_city_Landeh_Iran,Landeh,rate_card.external_rate_country_Iran
external_rate_city_Varzaneh_Iran,Varzaneh,rate_card.external_rate_country_Iran
external_rate_city_Basmenj_Iran,Basmenj,rate_card.external_rate_country_Iran
external_rate_city_Sangar_Iran,Sangar,rate_card.external_rate_country_Iran
external_rate_city_Naysar_Iran,Naysar,rate_card.external_rate_country_Iran
external_rate_city_Eyvanekey_Iran,Eyvanekey,rate_card.external_rate_country_Iran
external_rate_city_Sangan_Iran,Sangan,rate_card.external_rate_country_Iran
external_rate_city_Sarableh_Iran,Sarableh,rate_card.external_rate_country_Iran
external_rate_city_Asfarvarin_Iran,Asfarvarin,rate_card.external_rate_country_Iran
external_rate_city_Rezvanshahr_Iran,Rezvanshahr,rate_card.external_rate_country_Iran
external_rate_city_Sureshjan_Iran,Sureshjan,rate_card.external_rate_country_Iran
external_rate_city_Charmahin_Iran,Charmahin,rate_card.external_rate_country_Iran
external_rate_city_Senjan_Iran,Senjan,rate_card.external_rate_country_Iran
external_rate_city_Zaboli_Iran,Zaboli,rate_card.external_rate_country_Iran
external_rate_city_Bampur_Iran,Bampur,rate_card.external_rate_country_Iran
external_rate_city_Boldaji_Iran,Boldaji,rate_card.external_rate_country_Iran
external_rate_city_Arakvaz-e_Malekshahi_Iran,Arakvaz-e Malekshahi,rate_card.external_rate_country_Iran
external_rate_city_Mamqan_Iran,Mamqan,rate_card.external_rate_country_Iran
external_rate_city_Bajestan_Iran,Bajestan,rate_card.external_rate_country_Iran
external_rate_city_Zarach_Iran,Zarach,rate_card.external_rate_country_Iran
external_rate_city_Rostam_Kola_Iran,Rostam Kola,rate_card.external_rate_country_Iran
external_rate_city_Qasr-e_Qand_Iran,Qasr-e Qand,rate_card.external_rate_country_Iran
external_rate_city_Poldasht_Iran,Poldasht,rate_card.external_rate_country_Iran
external_rate_city_Kashaf_Iran,Kashaf,rate_card.external_rate_country_Iran
external_rate_city_Kushk_Iran,Kushk,rate_card.external_rate_country_Iran
external_rate_city_Lavandevil_Iran,Lavandevil,rate_card.external_rate_country_Iran
external_rate_city_Vahdattiyeh_Iran,Vahdattiyeh,rate_card.external_rate_country_Iran
external_rate_city_Hamadanak_Iran,Hamadanak,rate_card.external_rate_country_Iran
external_rate_city_Sarab-e_Taveh-ye_`Olya_Iran,Sarab-e Taveh-ye `Olya,rate_card.external_rate_country_Iran
external_rate_city_Chamestan_Iran,Chamestan,rate_card.external_rate_country_Iran
external_rate_city_Shahmirzad_Iran,Shahmirzad,rate_card.external_rate_country_Iran
external_rate_city_Arvand_Kenar_Iran,Arvand Kenar,rate_card.external_rate_country_Iran
external_rate_city_Kariz_Iran,Kariz,rate_card.external_rate_country_Iran
external_rate_city_Sa'in_Qal`eh_Iran,Sa'in Qal`eh,rate_card.external_rate_country_Iran
external_rate_city_Hasseh_Iran,Hasseh,rate_card.external_rate_country_Iran
external_rate_city_Garmeh_Iran,Garmeh,rate_card.external_rate_country_Iran
external_rate_city_Qasr-e_Qomsheh_Iran,Qasr-e Qomsheh,rate_card.external_rate_country_Iran
external_rate_city_Khan_Bebin_Iran,Khan Bebin,rate_card.external_rate_country_Iran
external_rate_city_Shamsabad_Iran,Shamsabad,rate_card.external_rate_country_Iran
external_rate_city_Pir_Bakran_Iran,Pir Bakran,rate_card.external_rate_country_Iran
external_rate_city_Gol_Tappeh_Iran,Gol Tappeh,rate_card.external_rate_country_Iran
external_rate_city_Maryanaj_Iran,Maryanaj,rate_card.external_rate_country_Iran
external_rate_city_Qal`eh_Chan`an_Iran,Qal`eh Chan`an,rate_card.external_rate_country_Iran
external_rate_city_Basht_Iran,Basht,rate_card.external_rate_country_Iran
external_rate_city_Kuhbanan_Iran,Kuhbanan,rate_card.external_rate_country_Iran
external_rate_city_Deh_Bakri_Iran,Deh Bakri,rate_card.external_rate_country_Iran
external_rate_city_Asalem_Iran,Asalem,rate_card.external_rate_country_Iran
external_rate_city_Qal`eh_Tall_Iran,Qal`eh Tall,rate_card.external_rate_country_Iran
external_rate_city_Darb-e_Behesht_Iran,Darb-e Behesht,rate_card.external_rate_country_Iran
external_rate_city_Dakhan_Iran,Dakhan,rate_card.external_rate_country_Iran
external_rate_city_Lasht-e_Nesha_Iran,Lasht-e Nesha,rate_card.external_rate_country_Iran
external_rate_city_Heris_Iran,Heris,rate_card.external_rate_country_Iran
external_rate_city_Baghin_Iran,Baghin,rate_card.external_rate_country_Iran
external_rate_city_Hachirud_Iran,Hachirud,rate_card.external_rate_country_Iran
external_rate_city_Nukan_Iran,Nukan,rate_card.external_rate_country_Iran
external_rate_city_Shahrak-e_Enqelab_Iran,Shahrak-e Enqelab,rate_card.external_rate_country_Iran
external_rate_city_Qari_Kola-ye_Arateh_Iran,Qari Kola-ye Arateh,rate_card.external_rate_country_Iran
external_rate_city_Dalgan_Iran,Dalgan,rate_card.external_rate_country_Iran
external_rate_city_Rayen_Iran,Rayen,rate_card.external_rate_country_Iran
external_rate_city_Bagh-e_Bahadoran_Iran,Bagh-e Bahadoran,rate_card.external_rate_country_Iran
external_rate_city_Meymand_Iran,Meymand,rate_card.external_rate_country_Iran
external_rate_city_Rasak_Iran,Rasak,rate_card.external_rate_country_Iran
external_rate_city_Ardal_Iran,Ardal,rate_card.external_rate_country_Iran
external_rate_city_Mashhad_Rizeh_Iran,Mashhad Rizeh,rate_card.external_rate_country_Iran
external_rate_city_Kuchesfahan_Iran,Kuchesfahan,rate_card.external_rate_country_Iran
external_rate_city_Galleh_Dar_Iran,Galleh Dar,rate_card.external_rate_country_Iran
external_rate_city_Mahalleh-ye_Shirinu_Iran,Mahalleh-ye Shirinu,rate_card.external_rate_country_Iran
external_rate_city_Sufian_Iran,Sufian,rate_card.external_rate_country_Iran
external_rate_city_Bastak_Iran,Bastak,rate_card.external_rate_country_Iran
external_rate_city_Sorkheh_Iran,Sorkheh,rate_card.external_rate_country_Iran
external_rate_city_Miandasht_Iran,Miandasht,rate_card.external_rate_country_Iran
external_rate_city_Talkhvoncheh_Iran,Talkhvoncheh,rate_card.external_rate_country_Iran
external_rate_city_Bavanat_Iran,Bavanat,rate_card.external_rate_country_Iran
external_rate_city_Zahed_Shahr_Iran,Zahed Shahr,rate_card.external_rate_country_Iran
external_rate_city_Qahjavarestan_Iran,Qahjavarestan,rate_card.external_rate_country_Iran
external_rate_city_Gorgab_Iran,Gorgab,rate_card.external_rate_country_Iran
external_rate_city_Salmanshahr_Iran,Salmanshahr,rate_card.external_rate_country_Iran
external_rate_city_Khesht_Iran,Khesht,rate_card.external_rate_country_Iran
external_rate_city_Shahrak-e_Ja`fariyeh_Iran,Shahrak-e Ja`fariyeh,rate_card.external_rate_country_Iran
external_rate_city_Danesfahan_Iran,Danesfahan,rate_card.external_rate_country_Iran
external_rate_city_Chahar_Borj-e_Qadim_Iran,Chahar Borj-e Qadim,rate_card.external_rate_country_Iran
external_rate_city_Ja`fariyeh_Iran,Ja`fariyeh,rate_card.external_rate_country_Iran
external_rate_city_Marvast_Iran,Marvast,rate_card.external_rate_country_Iran
external_rate_city_Shahr-e_Majlesi_Iran,Shahr-e Majlesi,rate_card.external_rate_country_Iran
external_rate_city_Mirjaveh_Iran,Mirjaveh,rate_card.external_rate_country_Iran
external_rate_city_Kaleybar_Iran,Kaleybar,rate_card.external_rate_country_Iran
external_rate_city_Mohammad_Yar_Iran,Mohammad Yar,rate_card.external_rate_country_Iran
external_rate_city_Milajerd_Iran,Milajerd,rate_card.external_rate_country_Iran
external_rate_city_Abuzar-e_Ghaffari_Iran,Abuzar-e Ghaffari,rate_card.external_rate_country_Iran
external_rate_city_Joghtay_Iran,Joghtay,rate_card.external_rate_country_Iran
external_rate_city_Juraqan_Iran,Juraqan,rate_card.external_rate_country_Iran
external_rate_city_Bahabad_Iran,Bahabad,rate_card.external_rate_country_Iran
external_rate_city_Surak_Iran,Surak,rate_card.external_rate_country_Iran
external_rate_city_Golbaf_Iran,Golbaf,rate_card.external_rate_country_Iran
external_rate_city_Horr-e_Riahi_Iran,Horr-e Riahi,rate_card.external_rate_country_Iran
external_rate_city_Nashtifan_Iran,Nashtifan,rate_card.external_rate_country_Iran
external_rate_city_Eshkanan_Iran,Eshkanan,rate_card.external_rate_country_Iran
external_rate_city_Zeydabad_Iran,Zeydabad,rate_card.external_rate_country_Iran
external_rate_city_Banaruyeh_Iran,Banaruyeh,rate_card.external_rate_country_Iran
external_rate_city_Shahr-e_Pir_Iran,Shahr-e Pir,rate_card.external_rate_country_Iran
external_rate_city_Bidkhun_Iran,Bidkhun,rate_card.external_rate_country_Iran
external_rate_city_Pa'in_Chaf_Iran,Pa'in Chaf,rate_card.external_rate_country_Iran
external_rate_city_Moslem_Ebn-e_`Aqil_Iran,Moslem Ebn-e `Aqil,rate_card.external_rate_country_Iran
external_rate_city_Jolfa_Iran,Jolfa,rate_card.external_rate_country_Iran
external_rate_city_Komijan_Iran,Komijan,rate_card.external_rate_country_Iran
external_rate_city_Ashtian_Iran,Ashtian,rate_card.external_rate_country_Iran
external_rate_city_Banak_Iran,Banak,rate_card.external_rate_country_Iran
external_rate_city_Sarbisheh_Iran,Sarbisheh,rate_card.external_rate_country_Iran
external_rate_city_Pardanjan_Iran,Pardanjan,rate_card.external_rate_country_Iran
external_rate_city_Azandarian_Iran,Azandarian,rate_card.external_rate_country_Iran
external_rate_city_Maraveh_Tappeh_Iran,Maraveh Tappeh,rate_card.external_rate_country_Iran
external_rate_city_Sa`idi_Iran,Sa`idi,rate_card.external_rate_country_Iran
external_rate_city_Shahrak-e_Pars_Iran,Shahrak-e Pars,rate_card.external_rate_country_Iran
external_rate_city_Seyyedan_Iran,Seyyedan,rate_card.external_rate_country_Iran
external_rate_city_Kond_Rud_Iran,Kond Rud,rate_card.external_rate_country_Iran
external_rate_city_Nalas_Iran,Nalas,rate_card.external_rate_country_Iran
external_rate_city_Sari_Iran,Sari,rate_card.external_rate_country_Iran
external_rate_city_Ilam_Iran,Ilam,rate_card.external_rate_country_Iran
external_rate_city_Baghdad_Iraq,Baghdad,rate_card.external_rate_country_Iraq
external_rate_city_Mosul_Iraq,Mosul,rate_card.external_rate_country_Iraq
external_rate_city_Al_Basrah_Iraq,Al Basrah,rate_card.external_rate_country_Iraq
external_rate_city_Kirkuk_Iraq,Kirkuk,rate_card.external_rate_country_Iraq
external_rate_city_As_Sulaymaniyah_Iraq,As Sulaymaniyah,rate_card.external_rate_country_Iraq
external_rate_city_Ar_Ramadi_Iraq,Ar Ramadi,rate_card.external_rate_country_Iraq
external_rate_city_Erbil_Iraq,Erbil,rate_card.external_rate_country_Iraq
external_rate_city_An_Najaf_Iraq,An Najaf,rate_card.external_rate_country_Iraq
external_rate_city_Karbala'_Iraq,Karbala',rate_card.external_rate_country_Iraq
external_rate_city_An_Nasiriyah_Iraq,An Nasiriyah,rate_card.external_rate_country_Iraq
external_rate_city_Al_Hillah_Iraq,Al Hillah,rate_card.external_rate_country_Iraq
external_rate_city_Al_`Amarah_Iraq,Al `Amarah,rate_card.external_rate_country_Iraq
external_rate_city_Ba`qubah_Iraq,Ba`qubah,rate_card.external_rate_country_Iraq
external_rate_city_Ad_Diwaniyah_Iraq,Ad Diwaniyah,rate_card.external_rate_country_Iraq
external_rate_city_Az_Zubayr_Iraq,Az Zubayr,rate_card.external_rate_country_Iraq
external_rate_city_Sawran_Iraq,Sawran,rate_card.external_rate_country_Iraq
external_rate_city_Dahuk_Iraq,Dahuk,rate_card.external_rate_country_Iraq
external_rate_city_Al_Kut_Iraq,Al Kut,rate_card.external_rate_country_Iraq
external_rate_city_Ash_Shamiyah_Iraq,Ash Shamiyah,rate_card.external_rate_country_Iraq
external_rate_city_Al_Qurnah_Iraq,Al Qurnah,rate_card.external_rate_country_Iraq
external_rate_city_Al_Hamzah_Iraq,Al Hamzah,rate_card.external_rate_country_Iraq
external_rate_city_Raniyah_Iraq,Raniyah,rate_card.external_rate_country_Iraq
external_rate_city_Ash_Shatrah_Iraq,Ash Shatrah,rate_card.external_rate_country_Iraq
external_rate_city_Sab`_al_Bur_Iraq,Sab` al Bur,rate_card.external_rate_country_Iraq
external_rate_city_Al_Fallujah_Iraq,Al Fallujah,rate_card.external_rate_country_Iraq
external_rate_city_Kalar_Iraq,Kalar,rate_card.external_rate_country_Iraq
external_rate_city_Abi_al_Khasib_Iraq,Abi al Khasib,rate_card.external_rate_country_Iraq
external_rate_city_As_Samawah_Iraq,As Samawah,rate_card.external_rate_country_Iraq
external_rate_city_`Aqrah_Iraq,`Aqrah,rate_card.external_rate_country_Iraq
external_rate_city_At_Taji_Iraq,At Taji,rate_card.external_rate_country_Iraq
external_rate_city_Zakhu_Iraq,Zakhu,rate_card.external_rate_country_Iraq
external_rate_city_Abu_Ghurayb_Iraq,Abu Ghurayb,rate_card.external_rate_country_Iraq
external_rate_city_Al_Kufah_Iraq,Al Kufah,rate_card.external_rate_country_Iraq
external_rate_city_Al_Miqdadiyah_Iraq,Al Miqdadiyah,rate_card.external_rate_country_Iraq
external_rate_city_Samarra'_Iraq,Samarra',rate_card.external_rate_country_Iraq
external_rate_city_Nahiyat_Ghammas_Iraq,Nahiyat Ghammas,rate_card.external_rate_country_Iraq
external_rate_city_Nahiyat_Khan_Bani_Sa`d_Iraq,Nahiyat Khan Bani Sa`d,rate_card.external_rate_country_Iraq
external_rate_city_Tuz_Khurmatu_Iraq,Tuz Khurmatu,rate_card.external_rate_country_Iraq
external_rate_city_Salman_Bak_Iraq,Salman Bak,rate_card.external_rate_country_Iraq
external_rate_city_Ar_Rumaythah_Iraq,Ar Rumaythah,rate_card.external_rate_country_Iraq
external_rate_city_Qal`at_Sukkar_Iraq,Qal`at Sukkar,rate_card.external_rate_country_Iraq
external_rate_city_Umm_Qasr_Iraq,Umm Qasr,rate_card.external_rate_country_Iraq
external_rate_city_Tikrit_Iraq,Tikrit,rate_card.external_rate_country_Iraq
external_rate_city_Al_Faw_Iraq,Al Faw,rate_card.external_rate_country_Iraq
external_rate_city_Nahiyat_al_Iskandariyah_Iraq,Nahiyat al Iskandariyah,rate_card.external_rate_country_Iraq
external_rate_city_Ad_Dujayl_Iraq,Ad Dujayl,rate_card.external_rate_country_Iraq
external_rate_city_Rawanduz_Iraq,Rawanduz,rate_card.external_rate_country_Iraq
external_rate_city_Nahiyat_al_Karmah_Iraq,Nahiyat al Karmah,rate_card.external_rate_country_Iraq
external_rate_city_Al_Hindiyah_Iraq,Al Hindiyah,rate_card.external_rate_country_Iraq
external_rate_city_Al_Hayy_Iraq,Al Hayy,rate_card.external_rate_country_Iraq
external_rate_city_Imam_Qasim_Iraq,Imam Qasim,rate_card.external_rate_country_Iraq
external_rate_city_Tall_`Afar_Iraq,Tall `Afar,rate_card.external_rate_country_Iraq
external_rate_city_As_Suwayrah_Iraq,As Suwayrah,rate_card.external_rate_country_Iraq
external_rate_city_Al_Musayyib_Iraq,Al Musayyib,rate_card.external_rate_country_Iraq
external_rate_city_Al_Qa'im_Iraq,Al Qa'im,rate_card.external_rate_country_Iraq
external_rate_city_Saymayl_Iraq,Saymayl,rate_card.external_rate_country_Iraq
external_rate_city_An_Nu`maniyah_Iraq,An Nu`maniyah,rate_card.external_rate_country_Iraq
external_rate_city_Az_Zubaydiyah_Iraq,Az Zubaydiyah,rate_card.external_rate_country_Iraq
